order_uuid|hub_id|item_barcode|units_sold|mrp_price|discount_applied|delivery_timestamp|status
88b8f89f5f45ebcc|38e27f65|991473018365|1|4892.06|28.96|2026-01-25 05:00:34|DELIVERED
bad1d457315a2dc0|ad3277ee|999948219707|3|9564.16|216.74|2026-01-05 02:36:05|DELIVERED
3ae1ac4ada37e5ab|23928050|993029241657|3|5616.39|120.91|2026-01-16 22:32:43|DELIVERED
c23c6501afba355f|07cdaf2c|998335859962|3|9768.83|41.5|2026-01-22 17:53:24|DELIVERED
a43cdf1fa73bde0b|ecde03ce|994230356838|2|517.98|70.88|2026-01-27 01:30:32|DELIVERED
07818db48405ce62|bfd099ce|993520427619|2|3279.06|310.12|2026-01-10 12:26:09|DELIVERED
b49a7357fd0558a9|23928050|993464109461|3|6320.41|365.97|2026-01-06 12:47:28|DELIVERED
fc347c2baef07388|367aedbc|996516280231|2|6397.28|390.96|2026-01-06 17:38:52|DELIVERED
d5b084e0eb9694d1|c2d66ef0|998906733843|2|5058.32|151.26|2026-01-23 00:04:19|DELIVERED
5bad9ff8d3acc523|499790bd|996829349479|1|4145.67|394.08|2026-01-24 13:42:53|DELIVERED
6658dd70740c5587|b31b2933|993882134683|3|5061.25|345.38|2026-01-01 18:24:33|DELIVERED
f30f574ff71dd875|5ce4fae4|993965680516|1|4012.76|244.78|2026-01-19 04:19:39|DELIVERED
7d452b7c974f1518|bdf8f1ff|994873424183|1|6128.73|15.16|2026-01-30 14:17:21|DELIVERED
96dc0cb576eda2f9|53b0d1cf|997286551602|3|463.4|245.99|2026-01-25 18:43:07|DELIVERED
e059457fd10eef9e|55584187|999119916083|1|369.66|76.64|2026-01-03 04:56:00|DELIVERED
6973ef56db443327|6988bbe5|994489049377|3|4872.86|17.1|2026-01-28 17:09:09|DELIVERED
61b67ffff27f5480|2c3470b5|996575278051|2|2141.16|249.03|2026-01-13 22:22:04|DELIVERED
ab5c45eb48039152|c46910c2|997982565521|2|2595.74|354.4|2026-01-20 01:20:15|DELIVERED
f7e42fa93ca4f3b0|0e1389a9|992651935201|2|7882.96|93.85|2026-01-01 18:36:56|DELIVERED
5b6dcdb92f646e60|a61acc8f|996565452366|1|7507.67|76.24|2026-01-09 21:32:49|RETURNED
d7fdfbe2788fbf5d|beb9ef54|994418851872|3|5700.41|403.64|2026-01-16 16:16:29|DELIVERED
fa9d79b3c32dc7cc|98b46ff0|996120092109|3|4613.43|309.34|2026-01-14 14:52:54|DELIVERED
f6064109a1067fb6|2ceba79d|998066432767|3|3109.34|133.27|2026-01-25 14:16:25|DELIVERED
d688d89b7e92b6a0|c6007a1c|992794639190|2|8039.08|135.93|2026-01-11 00:17:04|DELIVERED
411d5599f6289fb4|d5196d96|999984333192|1|8418.97|192.17|2026-01-23 13:49:31|DELIVERED
acb8357320fa4c9b|f7df1e18|995036940282|3|1122.49|32.24|2026-01-26 03:37:57|DELIVERED
1d4a75bb9d071e3b|ce5e4eba|992801840999|3|9910.62|437.5|2026-01-12 00:32:00|DELIVERED
972876b7ae4735a3|87970f45|991523458982|2|1550.04|437.12|2026-01-18 00:18:40|DELIVERED
c7d6a306dd9d3130|74caf2dd|991070705846|2|7839.96|102.55|2026-01-31 01:17:51|DELIVERED
ac9fcc7797ac5584|a9f8282a|999355861277|3|758.47|72.21|2026-01-20 02:25:10|DELIVERED
e4fbba4726227456|18a9a872|996011671228|3|2404.43|9.52|2026-01-11 10:40:57|DELIVERED
befb4734f71e774d|21951c8a|995727460577|2|8473.25|326.66|2026-01-15 22:17:56|DELIVERED
4371a4aea443f657|d22a43c2|993555202180|2|6376.54|96.84|2026-01-28 23:16:59|DELIVERED
2a00e57e56101fd3|511d9c9a|999566000268|2|8697.0|121.81|2026-01-05 01:55:39|DELIVERED
1f6ae82afadabe63|d9ce09b2|991886210593|2|8679.41|198.75|2026-01-26 22:45:16|DELIVERED
680d9e2b10f42afe|2ceba79d|991866997861|2|2199.44|284.79|2026-01-13 14:33:57|DELIVERED
cf77cab47004fdee|71e66b89|993603592269|3|1167.85|402.95|2026-01-22 00:07:42|DELIVERED
fb182a1ac142f7c2|2c3470b5|992312848718|1|2217.6|469.83|2026-01-17 17:08:11|DELIVERED
70a0763b3dfb3644|3cc81e0b|991599051592|1|5143.86|87.31|2026-01-21 16:37:25|DELIVERED
af0f262ac73dc96c|6fae0835|997807863514|2|6817.26|389.78|2026-01-08 11:58:05|DELIVERED
ab8b9f9568f880e1|e78451c6|999920306495|1|5274.68|60.14|2026-01-28 09:00:31|RETURNED
5ea26ec5e9778afb|87970f45|996939628098|1|9166.74|141.56|2026-01-17 21:47:24|DELIVERED
866b084b2ef635fb|f54b92c2|997808185836|3|603.46|391.28|2026-01-09 02:15:52|DELIVERED
6953233339c21e9d|24ec1355|996094106853|2|9588.65|271.59|2026-01-25 07:02:28|DELIVERED
8bb614194122cd16|87a08f48|999543469757|2|6062.95|86.26|2026-01-03 21:32:53|DELIVERED
bad201de01ded181|737fad53|994162033273|2|527.5|340.16|2026-01-14 17:51:06|DELIVERED
ebd7497b24f4b7e8|614bd789|992936041614|2|306.18|438.9|2026-01-30 22:34:09|DELIVERED
8699937fff9163c8|d46ff193|995776374161|3|6460.09|114.56|2026-01-30 07:17:02|DELIVERED
68dcb1fb916b4239|088fd279|999458970218|3|7711.27|44.05|2026-01-01 13:27:00|DELIVERED
f5e61a5c0b7ec11f|6c5f9345|993735383816|1|3751.17|37.5|2026-01-06 07:05:47|DELIVERED
7a3d73e02e81ca48|f8e22a63|999591303257|3|727.42|436.61|2026-01-17 05:26:32|RETURNED
abc71e3ffec9efec|7b8bbd97|999922216897|1|3624.77|114.42|2026-01-27 16:51:02|DELIVERED
444ec3111a61ebda|0da5ac82|995900189872|3|4993.93|86.1|2026-01-01 03:27:10|DELIVERED
1feb78a6e62715f0|4f5592ff|996756865226|2|2139.88|39.14|2026-01-05 14:18:50|CANCELLED
ec660196f85e1c94|041af291|998720421477|3|9936.96|82.09|2026-01-05 11:28:39|DELIVERED
e7044b3db699268d|7bcb114a|996726502579|1|8627.54|303.19|2026-01-12 23:09:23|DELIVERED
f271e5b58f1e38c5|2683a244|992021663224|2|2480.36|200.04|2026-01-21 10:18:15|DELIVERED
456e7b07f1bb7ee6|23ffef92|994752577590|2|802.11|254.73|2026-01-21 08:31:01|DELIVERED
853a1bfa2958c5e4|8d0d9626|991563281330|3|6354.33|462.54|2026-01-14 00:57:43|DELIVERED
b4b54db003441c55|530ae113|995916687507|2|2957.57|297.02|2026-01-20 11:45:50|DELIVERED
68377d8d0587c281|08745cf7|991815449785|3|6725.87|194.34|2026-01-16 17:05:56|DELIVERED
49c341dac49adfb1|a611c213|993872147151|1|6665.4|310.37|2026-01-29 03:14:15|DELIVERED
27cb54353c8a82bd|1ce6bbc6|995283842989|2|3401.67|127.9|2026-01-30 04:24:54|DELIVERED
45b932d9dc00246c|2bcde86b|996501901185|1|2500.47|383.55|2026-01-14 15:59:21|DELIVERED
3771855acc17161f|fdd2c1a9|999643740106|3|3009.66|290.73|2026-01-02 13:35:12|DELIVERED
ff77504785655b6c|3ad10e35|992863015990|2|4726.04|430.44|2026-01-23 07:11:05|DELIVERED
5521cd5010b1e99a|fac5cc7a|998992934751|2|8717.54|414.91|2026-01-08 22:15:15|DELIVERED
51f0e240e7a76e40|088fd279|998112853385|3|5950.8|271.09|2026-01-15 13:33:25|DELIVERED
df62111704874842|b93ebd00|997763293806|3|4997.08|493.35|2026-01-29 00:02:21|DELIVERED
0a81b235b31f77b8|cf8dbee7|996739409294|1|9212.94|190.11|2026-01-07 01:12:25|CANCELLED
8a90e865fb546adc|a611c213|993638418240|3|2818.73|55.94|2026-01-08 04:56:28|DELIVERED
c252d1c8e0096edb|5c1bdf25|991161255452|3|2413.99|482.79|2026-01-11 01:08:27|DELIVERED
81763ef5c3d2be6d|4c2631a6|998609000907|1|5194.67|240.62|2026-01-16 02:16:54|DELIVERED
0d2f18fcb7c72cd4|482f3d9a|998871826504|2|7491.79|185.54|2026-01-31 10:51:58|DELIVERED
2b329713077850de|ca076772|996831897958|3|8526.61|495.7|2026-01-24 17:02:23|DELIVERED
ebd36674f430e39d|6b841e2a|991552155412|3|2304.1|382.22|2026-01-12 11:05:01|DELIVERED
3915633c08c8cae6|04eb9aef|999671620719|1|7118.43|351.15|2026-01-17 04:18:23|DELIVERED
fb0efddf57a62864|3478e61e|993183538168|3|5821.69|73.42|2026-01-10 15:54:14|DELIVERED
5dab688e42c75843|18a9a872|991084768701|2|3752.19|357.34|2026-01-04 01:07:12|DELIVERED
1355b28ac8142d70|5c1bdf25|993063280479|3|1823.74|252.04|2026-01-27 22:12:19|DELIVERED
