order_uuid|hub_id|item_barcode|units_sold|mrp_price|discount_applied|delivery_timestamp|status
fcb50176f7fa2dd5|b8fa9d1d|994426654708|1|3833.79|110.31|2025-04-21 12:59:57|DELIVERED
7e842ae1fa7da585|d7b42ee2|996726502579|1|8033.15|295.77|2025-04-28 19:58:53|DELIVERED
70157a98a579bba8|fe223889|998320571494|2|8820.62|158.56|2025-04-03 06:52:01|DELIVERED
ad3c652dfc234f54|a611c213|992118670721|1|5152.05|185.21|2025-04-10 17:53:26|DELIVERED
103739b8c714f252|69f2078d|997833432815|1|1637.3|355.03|2025-04-21 22:51:52|DELIVERED
82b554639b0a7544|72b3295c|997680200043|1|9485.54|415.68|2025-04-12 12:47:41|DELIVERED
c2b3c85c884e397a|c6007a1c|999796706858|3|7199.96|162.26|2025-04-02 22:05:05|DELIVERED
72c7511603bade0a|f875fc18|995119339486|2|7573.61|412.0|2025-04-22 11:32:38|DELIVERED
9af2cf7e5ac0e0a3|78e98e91|991334188382|1|1798.98|137.08|2025-04-12 07:50:28|DELIVERED
0f2f6033642ca404|39c3367c|999413354740|3|384.33|246.08|2025-04-08 00:55:34|DELIVERED
5423428bced15213|ccfaa683|995300079127|2|3308.33|211.25|2025-04-17 09:08:47|DELIVERED
a1de47be1104d64f|52e92bcd|993601414236|3|1720.26|226.1|2025-04-06 09:25:39|DELIVERED
3982fd1fe9b90b07|e46484c9|997902151446|3|2939.5|217.19|2025-04-06 07:03:08|DELIVERED
31aac41497296b9e|780508f7|993658735544|2|8215.64|190.45|2025-04-12 06:47:00|DELIVERED
086072abefbe1855|43ad33b6|999210124138|1|4941.21|201.98|2025-04-26 23:20:52|RETURNED
6d1b72dcdf312f26|2cd597de|996851427982|2|1522.15|376.18|2025-04-21 11:56:42|DELIVERED
e6a7608eb4bdf931|508d3a30|992849944062|1|5177.49|78.58|2025-04-03 21:20:21|RETURNED
0fe301ce9808f312|de18a8b2|996208541303|3|7637.63|299.71|2025-04-20 08:33:18|DELIVERED
2d257142042b4af0|9b2a2bff|998476104551|1|1105.01|373.36|2025-04-13 04:03:34|CANCELLED
1e04530570c5ed2f|beb9ef54|995103838344|3|2035.6|255.35|2025-04-04 13:00:03|DELIVERED
fcf12191d9145b82|fff4b5d0|991694796799|2|3485.45|404.4|2025-04-05 09:28:08|DELIVERED
335b774cf532b551|f9cb8f81|996867059326|2|8080.47|164.44|2025-04-18 02:50:51|DELIVERED
7868c101b64276fa|b522ac3c|998401667545|3|1518.03|331.46|2025-04-17 05:00:27|DELIVERED
1073bd8f437c8235|72aaa6a8|999339203716|2|4126.15|123.45|2025-04-24 16:42:38|DELIVERED
0797d2b94dbbb565|a9f8282a|998486683698|3|1243.92|207.92|2025-04-10 09:37:19|DELIVERED
fab5aff82e8973ea|03ef3bab|995628321511|3|8102.84|335.43|2025-04-16 04:09:49|DELIVERED
40b6318ed0f88888|c860e2c6|997608727426|2|3612.05|461.81|2025-04-19 07:46:02|DELIVERED
d693c51a27055a43|518a69d4|994729585109|1|9650.53|477.1|2025-04-07 14:26:01|RETURNED
74b5e33080270f05|d5790278|996305700246|2|5045.37|208.15|2025-04-11 14:12:38|DELIVERED
bb185ee33abed670|2a60e785|998325187577|3|9340.7|151.4|2025-04-25 20:06:36|CANCELLED
1e013e75abc676f4|e610eb99|992061201986|1|9537.97|430.71|2025-04-01 16:57:06|RETURNED
e07c9b9255ef83b7|d7b42ee2|995531980373|2|6091.73|91.96|2025-04-04 09:32:38|DELIVERED
f6c5e96e6c926775|c2d66ef0|999008867662|3|5333.82|345.63|2025-04-16 15:52:44|DELIVERED
4540b564cfebb45b|2c4b3304|996369158706|1|5473.84|488.0|2025-04-29 00:52:37|DELIVERED
5a146526f4eebba0|4dcaa944|991742497923|1|1889.43|34.56|2025-04-18 20:49:24|DELIVERED
c0665531c9d2b9a0|336cc023|996025151634|2|3968.55|478.63|2025-04-15 04:48:12|DELIVERED
ab5188923f90896f|2cd597de|993100991861|2|2927.11|209.87|2025-04-30 02:10:32|DELIVERED
23d40ff66f2b498c|81fe4b6d|996601085819|3|9841.04|376.18|2025-04-24 03:57:44|DELIVERED
07f0639bfce23c98|2fc22894|997314589578|2|1787.85|18.11|2025-04-04 09:31:27|DELIVERED
af698599e8c2e8f4|f06fd086|995667224025|2|6396.02|104.22|2025-04-29 01:18:49|DELIVERED
11de05f0c41ad7b9|36532dc1|998217975939|1|8377.22|189.93|2025-04-10 16:36:51|DELIVERED
d797f0e024826695|cf8dbee7|991401424732|1|989.46|427.28|2025-04-07 03:34:22|DELIVERED
5dc448a9ba25094d|4c2631a6|997100049702|1|5674.8|485.94|2025-04-12 20:21:28|RETURNED
